Year,County,Population,Total Index Crime Rates per 100K,Unemployment Rate,Percent Hispanic Female,Percent Hispanic Male,Percent Two or More Races Female,Percent Two or More Races Male,Percent Native Hawaiin Female,Percent Native Hawaiin Male,Percent Asain Female,Percent Asain Male,Percent American Indian Female,Percent American Indian Male,Percent Black Female,Percent Black Male,Percent White Male,Percent White Female,Population Percent Male,HTIS per 100K,Arson per 100K,Percent of Meth Arrests,Percent Needle/Syringe Arrests,Percent Controlled Substance Arrests,HTS Per 100K,Percent of Paraphernalia Drug Arrests,Battery/Assault Per 100K,Sexual Assault Per 100k,Percent Cannabis Arrests,MVT Per 100K,Theft per 100K,Burglary per 100K,Robbery Per 100K,Homocides Per 100k,Prop Female household no Children,Female Household with Children under 6,Prop Female Household with Children under 18,Prop Female Household,Prop Male Household No Children,Prop Male Household with children under 6,Prop Male Household with children under 18,Prop Male Household,Prop Other Family Type (Not Married),Prop Married no children under 18,Prop Married with children under 6,Prop Married with Children under 18,Prop Married-Couple Family,Prop Female Poverty 75+,Prop Female Poverty 65-74,Prop Female Poverty 55-64,Prop Female Poverty 45-54,Prop Female Poverty 35-44,Prop Female Poverty 25-34,Prop Female Poverty 18-24,Prop Female 17 and Under,Prop Female Poverty,Prop Male Poveryy 75+,Prop Male Poverty 65-74,Prop Male Poverty 55-64,Prop Male Poverty 45-54,Prop Male Poverty 35-44,Prop Male Poverty 25-34,Prop Male Poverty 18-24,Prop Male Poverty Under 17,Prop Male Poverty,Prop 3 Earner,Prop 2 Earner,Prop 1 Earner,Prop No Earners,2018 Normalized Per Capital Income Dollars,2018-percent change,2018-rank percent  change,Normalize 2018 GDP,Percent Change - 2018,Rank in State for Percent Change - 2018
2018,UNION,16824,1670.2,6.3,2.388307985,2.923003802,0.784220532,0.837690114,0.029705323,0.005941065,0.267347909,0.207937262,0.273288973,0.433697719,0.4871673,0.772338403,48.568203422,48.092918251,50.065351711,0,17.831669044,33.333333333,1.666666667,13.333333333,0,0.325,160.485021398,47.551117451,19.166666667,101.046124584,1040.180694246,291.250594389,11.887779363,0,9.147253687,1.047232315,7.864928404,17.01218209,3.633254969,2.479162214,5.300277837,8.933532806,25.945714896,50.203034837,3.84697585,23.851250267,74.054285104,0.668283163,0.490862854,0.969897688,0.715595245,1.886569283,1.43119049,1.040865811,1.63226684,8.835531374,0.171506298,0.443550772,0.981725708,0.904843574,1.454846531,1.23011414,0.780649358,3.270447691,9.237684074,7.394742466,35.67001496,34.216712973,22.7185296,1986.411764706,4.5,71,7098293.01960784,-1.4,88
2018,VERMILION,77051,4080.4,6,2.351959532,2.83434591,1.234648379,1.290709499,0.014341217,0.020859952,0.518891294,0.411984042,0.195562045,0.190347057,6.656932023,7.319235483,41.764230398,41.601262027,49.778363015,0,22.063308718,28.037383178,1.168224299,31.074766355,0,0.221962617,650.218686325,120.699277102,17.523364486,151.847477645,2136.24742054,828.022997755,151.847477645,19.467625339,9.291764466,3.143177875,13.215634248,22.507398714,3.714664762,1.709358098,4.898459026,8.613123788,31.120522502,45.984284111,3.852433922,22.895193387,68.879477498,0.38701955,0.486766857,0.97220375,1.259475994,1.22888682,1.816730948,1.411091901,2.932570821,10.494746642,0.184865009,0.206144434,0.832557521,0.926984971,0.750099747,0.989493284,0.933634792,4.269184732,9.09296449,7.128278396,35.743443208,36.580263292,20.548015104,5265.411764706,5.4,47,4261035.01960784,2.8,43
2018,WABASH,11379,1300.6,4.5,1.110821835,1.874511846,0.598802395,0.876507854,0.008678296,0.034713182,0.442593075,0.685585351,0.130174434,0.15620932,0.364488414,0.564089213,48.850125835,48.103792415,50.351470971,0,8.788118464,25.23364486,13.08411215,14.953271028,0,0.38317757,149.398013885,0,8.411214953,17.576236928,940.328675631,184.550487741,0,0,6.465385788,0.975907289,5.672461116,12.137846905,1.585849344,0.731930467,3.598658127,5.184507472,17.322354376,53.217444343,8.173223544,29.460201281,82.677645624,0.575464295,0.619060075,1.255558462,0.566745139,0.453396111,0.592902607,0.863196443,1.15092859,6.077251722,0.113349028,0.279012992,1.185805214,0.680094167,0.296451304,0.915511378,0.305170459,1.996686721,5.772081263,9.942055505,46.996035377,28.392802684,14.669106435,1175.411764706,3.3,89,7170577.01960784,0.7,68
2018,WARREN,17015,1492.8,4.1,4.431497175,5.243644068,1.024011299,0.894538606,0.088276836,0.105932203,1.00047081,1.31826742,0.176553672,0.258945386,1.141713748,1.653719397,45.962806026,47.251647834,49.3173258,0,11.754334411,13.888888889,0,13.888888889,0,0.638888889,152.806347341,5.877167205,8.333333333,94.034675287,946.223920071,258.595357038,23.508668822,0,7.409050577,1.109139308,11.49068323,18.899733807,4.813664596,0.133096717,1.974267968,6.787932564,25.687666371,50.221827862,4.347826087,24.090505768,74.312333629,0.804555019,0.451788588,0.755043941,0.470355242,1.157321451,0.767421711,1.144943681,2.456987251,8.008416883,0.12996658,0.12996658,0.303255353,0.464166357,0.513677435,0.79217725,0.79217725,1.305854685,4.43124149,11.357586513,39.862466726,35.115350488,13.664596273,3472.411764706,6.1,32,6795810.01960784,4.6,28
2018,WASHINGTON,13870,879.6,2.9,0.807200514,0.657189799,0.421458676,0.492892349,0.007143367,0.014286735,0.271447961,0.200014287,0.064290306,0.128580613,0.414315308,0.528609186,48.982070148,48.910636474,49.910707908,0,0,24.390243902,7.317073171,17.073170732,0,0.365853659,230.713770728,0,14.634146341,7.209805335,461.427541456,180.245133381,0,0,5.621594849,1.238236751,6.215948489,11.837543338,2.179296682,1.040118871,3.590886578,5.770183259,17.607726597,55.027241209,6.61218425,27.365032194,82.392273403,0.509874327,0.574506284,0.581687612,0.44524237,0.675044883,0.660682226,0.603231598,0.976660682,5.026929982,0.078994614,0.373429084,0.473967684,0.236983842,0.265709156,0.416517056,0.165170557,1.141831239,3.152603232,9.930658742,47.350173353,27.786032689,14.933135215,-6397.588235294,7.5,11,6533258.01960784,12.8,5
2018,WAYNE,16389,646.8,5.5,0.808526277,0.728898689,0.441014333,0.557393115,0.006125199,0.006125199,0.361386745,0.245007963,0.171505574,0.153129977,0.269508759,0.318510352,48.468700233,49.528359672,49.222099718,0,0,64.705882353,0,23.529411765,0,0.058823529,91.524803222,30.508267741,5.882352941,18.304960644,451.52236256,48.813228385,6.101653548,0,6.479433879,0.641309155,7.762052189,14.241486068,1.946041575,1.459531181,3.538257408,5.484298983,19.725785051,51.923927466,5.196815568,28.350287483,80.274214949,0.476016111,0.457707799,0.506529965,1.104601489,0.958134993,1.049676553,0.83607958,2.404491639,7.79323813,0.09154156,0.616379836,0.604174295,0.549249359,0.787257415,0.92762114,0.164774808,2.520444282,6.261442695,9.310039805,36.554621849,33.635559487,20.499778859,3582.411764706,7.8,9,6898416.01960784,7.2,15
2018,WHITE,13785,1646.7,4.1,0.63151711,0.837127331,0.425906888,0.638860332,0.014686444,0.036716111,0.36716111,0.212953444,0.168894111,0.220296666,0.198267,0.49933911,48.142164782,49.662211779,49.162872669,0,0,37.837837838,2.702702703,14.864864865,0,0.283783784,253.89916576,29.017047515,16.216216216,36.271309394,1051.867972434,275.661951396,0,0,4.957832865,2.427804753,10.375670841,15.333503706,1.814464605,0.562228469,3.475594173,5.290058778,20.623562484,53.462816254,3.961155124,25.913621262,79.376437516,0.595019467,0.800705208,1.109233821,0.99904503,0.492176596,1.035774627,0.954969514,1.909939029,7.896863292,0.359950048,0.249761258,0.477484757,0.918239918,0.257107177,0.426063322,0.462792919,2.071549254,5.222948652,6.082289803,40.301558906,37.081523128,16.534628163,-4858.588235294,5.7,41,6973600.01960784,-4.1,95
2018,WHITESIDE,55544,1501.5,4.4,5.920472342,6.235486832,0.851439166,0.880240491,0.009000414,0.016200745,0.342015733,0.221410185,0.198009108,0.262812089,0.790236351,0.999045956,47.975806887,48.280020881,49.529278347,0,1.800374478,21.126760563,9.389671362,16.431924883,0,0.276995305,88.218349417,70.214604638,25.352112676,81.016851505,1037.015699265,216.044937347,7.201497912,0,6.362089279,2.395601519,9.693677183,16.055766462,4.06466815,1.066893572,2.997774578,7.062442728,23.11820919,52.231967535,5.098834926,24.649823275,76.88179081,0.361748693,0.367174924,0.50644817,0.703601208,0.633060213,0.931502885,0.63125147,1.702027601,5.836815165,0.128420786,0.235136651,0.367174924,0.616781522,0.526344349,0.587841626,0.607737805,1.696601371,4.766039033,10.21730593,40.496138238,31.771174237,17.515381594,730.411764706,4,86,5456287.01960784,0.6,69
2018,WILL,691623,1147.7,4.1,8.675987378,9.09948506,0.994286326,0.977792054,0.025030782,0.026911708,3.089493004,2.841644855,0.224842979,0.236851967,6.165385467,5.946185265,40.505882234,39.878955189,49.622006253,0,10.699470665,1.165501166,0.621600622,41.88034188,0,0.268065268,93.548074601,28.772900843,29.526029526,67.233160262,757.204430738,156.009849297,31.953824555,2.313399063,6.712886157,1.082141464,8.142546962,14.855433119,3.200437746,0.623439219,2.5321761,5.732613846,20.588046965,42.319356885,6.746066395,37.09259615,79.411953035,0.218417841,0.233008507,0.356218571,0.415907657,0.517452794,0.586132088,0.400285329,1.28545237,4.012875157,0.096681582,0.139274534,0.281644059,0.267200773,0.312151814,0.324826533,0.25968437,1.309033243,2.990496908,17.312517099,44.391084412,27.781173416,10.515225073,-8206.588235294,5,60,-20662615.9803922,1.9,52
2018,WILLIAMSON,67144,2350.2,5,1.20480129,1.518318354,0.976381714,0.888298349,0.011943507,0.011943507,0.740497447,0.525514317,0.191096115,0.295601803,1.845271864,2.796273626,46.025797976,46.540861724,49.693947628,0,11.914690814,37.715517241,1.077586207,24.137931034,0,0.267241379,144.465626117,61.062790421,10.344827586,123.614917193,1526.569760515,457.226259979,25.318717979,0,8.489640446,1.898770705,11.011715819,19.501356265,3.439718359,1.356264789,3.133837364,6.573555722,26.074911987,47.636636463,5.777110867,26.28845155,73.925088013,0.469599224,0.538884355,0.889929021,0.826802568,1.011562919,1.234815009,1.033118293,2.34953579,8.354247179,0.143189272,0.215553742,0.752898428,0.774453802,0.434186824,0.85605629,0.914563735,2.57278788,6.663689972,6.204189992,41.380504415,32.948577365,19.466728228,237.411764706,4.9,63,4750747.01960784,3.5,39
2018,WINNEBAGO,282094,3549.2,5.6,6.49508162,6.628353841,1.446955541,1.4310898,0.028910905,0.026442901,1.437436096,1.354934245,0.274653598,0.26795473,7.175898177,6.527165674,40.576807813,40.805274477,48.830871205,0,25.877898856,0.506008855,3.036053131,32.447817837,0,0.114484503,613.625245486,81.887597751,52.561669829,199.578863783,1910.001630662,568.250299546,138.606280176,11.343736485,8.109501329,3.035975908,13.915567855,22.025069184,3.959791633,1.413533019,4.301644148,8.261435781,30.286504965,45.474523848,5.158988551,24.238971187,69.713495035,0.339523528,0.367995103,0.776918094,0.769800201,0.979066275,1.506858091,1.182282139,2.817974105,8.740417536,0.142713768,0.185777025,0.668370216,0.616765487,0.681182424,0.875856816,0.74773473,2.976347239,6.894747706,10.868739487,39.439199088,34.710239297,14.981822128,1004.411764706,5.2,51,-5534051.98039216,2.5,47
2018,WOODFORD,38564,578.3,4,0.866924495,1.00708594,0.594388351,0.550263452,0.012977912,0.012977912,0.389337348,0.363381525,0.150543774,0.119396787,0.269940561,0.394528512,49.001998598,48.648999403,49.933812651,0,7.779276009,2,2,56,0,0.06,49.268748055,12.965460015,34,33.710196038,401.92926045,70.013484078,2.593092003,0,5.296154206,1.169645364,6.98044353,12.276597736,2.208290446,0.355572191,1.712360812,3.920651259,16.197248994,50.809394592,8.000374287,32.993356414,83.802751006,0.1879152,0.272609375,0.402297329,0.346716777,0.627266231,0.659026546,0.230262287,1.201598603,3.927692348,0.023820237,0.127041262,0.484344811,0.431410952,0.301722997,0.598152608,0.201148665,1.148664743,3.316306275,10.985309254,44.371666511,29.999064284,14.643959951,-8181.588235294,7.1,17,6391696.01960784,-0.2,79
2018,DEWITT,15782,1831.2,,,,,,,,,,,,,,,,,0,0,0,0,55.555555556,0,0.296296296,0,50.690660246,14.814814815,0,1134.203523001,639.969585604,6.336332531,0,4.547521601,2.04638472,8.640291041,13.187812642,3.387903593,0.613915416,3.001364256,6.389267849,19.577080491,49.681673488,7.662573897,30.741246021,80.422919509,0.367880249,0.399594063,0.792845363,0.672332868,0.475707218,0.634276291,1.097297983,2.016998605,6.45693264,0.031713815,0.107826969,0.58987695,0.133198021,0.355194723,0.532792084,0.919700622,1.902828872,4.573132056,13.301500682,41.246020919,30.354706685,15.097771714,-2458.588235294,4.2,82,6417013.01960784,2.3,49
