Year,County,Population,Total Index Crime Rates per 100K,Unemployment Rate,Percent Hispanic Female,Percent Hispanic Male,Percent Two or More Races Female,Percent Two or More Races Male,Percent Native Hawaiin Female,Percent Native Hawaiin Male,Percent Asain Female,Percent Asain Male,Percent American Indian Female,Percent American Indian Male,Percent Black Female,Percent Black Male,Percent White Male,Percent White Female,Population Percent Male,HTIS per 100K,Arson per 100K,Percent of Meth Arrests,Percent Needle/Syringe Arrests,Percent Controlled Substance Arrests,HTS Per 100K,Percent of Paraphernalia Drug Arrests,Battery/Assault Per 100K,Sexual Assault Per 100k,Percent Cannabis Arrests,MVT Per 100K,Theft per 100K,Burglary per 100K,Robbery Per 100K,Homocides Per 100k
2017,SALINE,25207,2884.1,6.5,0.926428244,0.901389642,1.018236448,0.947293745,0.020865501,0.066769603,0.392271418,0.283770813,0.233693611,0.20865501,1.477277469,2.353628511,46.409047281,47.485707132,49.37194842,0,0,19.58041958,4.895104895,46.153846154,0,0.181818182,432.419565994,27.770063871,11.188811189,75.37588765,1543.222120839,769.627484429,31.737215853,3.967151982
2017,SANGAMON,199894,4146.2,4.4,1.16353414,1.111268978,1.243200455,1.181294146,0.01623772,0.017760006,1.064585532,1.002171795,0.131424048,0.132946334,6.852825363,6.095234229,40.711009174,42.667654461,48.02407242,0,142.075299909,5.582922824,0.328407225,15.632183908,1.000530281,0.318226601,521.776541567,65.534733409,46.633825944,200.60632135,2327.23343372,748.396650225,133.07052738,6.503446827
2017,SCHUYLER,6828,556.5,4.6,0.719631549,1.137017847,0.359815774,0.359815774,0,0,0.273459988,0.100748417,0.071963155,0.115141048,0.748416811,2.936096718,49.251583189,46.128382268,52.417962003,0,0,16,2,6,0,0.4,73.227885179,14.645577036,36,14.645577036,410.076157001,43.936731107,0,0
2017,SCOTT,5011,518.9,5.3,0.561910496,0.662251656,0.461569336,0.421432872,0.260887016,0,0.180614088,0.080272928,0.10034116,0.140477624,0.140477624,0.341159944,48.625326109,49.568533012,49.287577764,0,0,0,0,75,0,0.25,0,0,0,19.956096588,239.47315905,259.429255638,0,0
2017,SHELBY,25180,198.6,4.4,0.509782309,0.500597042,0.454670708,0.422522274,0.0137779,0.0275558,0.17452007,0.146964269,0.087260035,0.137779002,0.119408469,0.220446404,49.141177551,49.444291357,49.706071461,0,0,0,0,45,0,0.4,11.914217633,15.885623511,15,3.971405878,142.970611597,23.828435266,0,0
2017,STARK,6986,787.3,6.3,0.934579439,0.861279091,0.769653656,0.80630383,0.036650174,0.036650174,0.329851567,0.256551219,0.128275609,0.128275609,0.421477002,0.256551219,48.433205058,49.129558365,49.184533627,0,0,0,0,25,0,0.75,85.88605783,0,0,42.943028915,429.43028915,229.029487547,0,0
2017,STEPHENSON,48190,2181,4.7,1.860124008,2.091250528,1.5756606,1.364535413,0.017778963,0.024446074,0.35335689,0.277796298,0.131119852,0.126675112,5.14478743,4.971442541,43.038424784,44.267395604,48.50990066,0,12.450715916,0,2.816901408,28.169014085,0,0.355633803,43.577505707,66.40381822,33.450704225,41.502386387,1612.367711143,373.521477485,26.976551152,4.150238639
2017,TAZEWELL,134255,1509.1,5.4,1.067503689,1.275011424,0.746128895,0.704926998,0.014233383,0.018728135,0.52888253,0.353587187,0.139337324,0.185783098,0.454719115,0.837522193,47.746256246,48.931372622,49.185326132,0,11.17276824,3.43417825,1.39002453,19.29681112,0,0.446443173,162.377565081,46.925626606,31.234668847,40.221965662,905.739078619,324.010278947,17.876429183,0.744851216
2017,UNION,18218,1586.3,6.5,2.333804809,2.946723244,0.77204149,0.819189062,0.029467232,0.005893446,0.271098538,0.206270627,0.259311645,0.430221594,0.471475719,0.736680811,48.402876002,48.349834983,49.846770391,0,16.467230212,32.278481013,8.860759494,19.620253165,0,0.291139241,170.161378856,49.401690636,10.126582278,76.847074322,966.077505764,301.899220551,5.489076737,0
2017,VERMILION,77848,4312.2,6.5,2.279602003,2.706946929,1.230547439,1.242132091,0.011584652,0.019307753,0.505863121,0.395165339,0.187928793,0.176344141,6.653451583,7.302192074,41.734351066,41.725340782,49.685283631,0,12.845545165,29.761904762,0.476190476,39.285714286,0,0.14047619,646.130921796,111.756242935,16.428571429,136.162778748,2334.035556469,935.155688007,123.317233583,12.845545165
2017,WABASH,11430,2213.5,5,1.006682288,1.614162978,0.581445804,0.772368307,0.008678296,0.034713182,0.442593075,0.702941942,0.130174434,0.147531025,0.381845006,0.529376031,48.685238219,48.294714918,50.160548468,0,0,23.636363636,7.272727273,13.939393939,0,0.466666667,209.973753281,8.748906387,8.484848485,17.497812773,1618.54768154,341.207349081,17.497812773,0
2017,WARREN,19041,1192.2,4.2,4.34554363,5.17965469,0.99160056,0.904106393,0.104993,0.110825945,0.927438171,1.26574895,0.180821279,0.268315446,1.201586561,1.650723285,46.08609426,47.171021932,49.422538497,0,15.755475028,15.662650602,0,18.072289157,0,0.662650602,152.302925267,31.510950055,0,73.525550129,693.240901213,220.576650386,0,5.251825009
2017,WASHINGTON,15078,643.3,3,0.780634534,0.709016687,0.487001361,0.537133854,0.007161785,0.014323569,0.279309604,0.229177111,0.078779632,0.128912125,0.408221729,0.551457423,49.05822531,48.743106782,49.996419108,0,13.264358668,15.909090909,6.818181818,13.636363636,0,0.340909091,198.965380024,6.632179334,29.545454545,33.160896671,212.229738692,179.068842021,0,0
2017,WAYNE,16346,721.9,6.2,0.779917134,0.731172313,0.456982696,0.554472337,0.006093103,0.012186205,0.347306849,0.237631002,0.16451377,0.134048257,0.25591031,0.30465513,48.562027785,49.482086278,49.287106995,0,18.353113912,31.578947368,0,36.842105263,0,0.210526316,36.706227823,6.117704637,10.526315789,12.235409274,568.946531261,79.530160284,0,0
2017,WHITE,14974,1288.9,4.9,0.625764224,0.855930375,0.431561533,0.596993455,0.014385384,0.035963461,0.338056535,0.187009998,0.158239229,0.215780767,0.230166151,0.496295764,48.097532907,49.744659426,49.082931741,0,20.03472686,20.481927711,0,19.277108434,0,0.289156627,327.233872045,6.678242287,31.325301205,60.10418058,687.858955523,186.990784026,0,0
2017,WHITESIDE,56245,1822.4,4.8,5.779644357,6.146010187,0.834599232,0.834599232,0.007148602,0.014297203,0.32168707,0.209096595,0.194799392,0.260923957,0.777410419,0.973996962,47.990349388,48.36922527,49.495130015,0,17.779358165,8.938547486,6.145251397,36.312849162,0,0.245810056,99.564405725,51.560138679,24.022346369,88.896790826,1253.444750645,300.471152991,8.889679083,1.777935817
2017,WILL,691668,1321.3,5,8.484110306,8.879922489,0.972802938,0.959478855,0.024620589,0.025924032,3.026449754,2.78169213,0.221440478,0.228971482,6.068830479,5.87345886,40.634979485,40.076816239,49.609039522,0,17.060208077,1.200480192,1.680672269,37.334933974,0.289156069,0.295918367,95.276924767,32.385479739,30.192076831,72.433595309,891.323582991,164.096069212,44.674612675,3.759028898
2017,WILLIAMSON,71478,1295.5,5.2,1.145430953,1.486972214,0.918731077,0.841175856,0.011931572,0.013423019,0.683082522,0.481737237,0.175990693,0.281883399,1.791227311,2.780056377,46.152813614,46.667362675,49.751674149,0,5.59612748,13.131313131,5.050505051,49.494949495,0,0.161616162,36.374828619,15.389350569,16.161616162,90.937071546,749.881082291,373.541509276,22.384509919,1.39903187
2017,WINNEBAGO,284508,3649.8,6.5,6.271581173,6.443352384,1.413160696,1.386464148,0.027047818,0.025291467,1.446882651,1.36011887,0.26591167,0.271180725,6.992036701,6.400497399,40.719261208,41.007302911,48.847657554,0.351483965,27.415749294,0.284252416,3.69528141,27.345082433,0.702967931,0.134735645,708.240190083,57.994854275,55.201819215,194.370632812,1825.959199741,665.710630281,162.385591969,6.678195341
2017,WOODFORD,43185,724.8,4.4,0.850788725,1.000775795,0.579260409,0.563744505,0.015515904,0.01292992,0.372381691,0.346521852,0.155159038,0.121541246,0.297388156,0.385311611,48.975950349,48.704422033,49.87587277,0,0,0,0,43.076923077,0,0.123076923,74.099803172,25.471807341,44.615384615,37.049901586,497.858052565,87.993516267,2.315618849,0
2018,ADAMS,65813,2648.4,3.8,0.764975694,0.896027307,0.988982521,1.013364217,0.01523856,0.013714704,0.515063316,0.387059415,0.109717629,0.169148012,1.840818006,2.01301373,46.623897109,47.266964327,49.263215641,0,4.558369927,53.846153846,0.466200466,17.016317016,0,0.205128205,305.410785103,100.284138392,8.158508159,88.128485254,1701.791439381,425.447859845,21.272392992,1.519456642
2018,ALEXANDER,6057,742.9,8,1.026320146,0.811123986,1.208409204,1.059427247,0.082767754,0.082767754,0.165535507,0.099321304,0.182089058,0.281410363,17.033603708,15.262373779,32.378745241,33.156762125,48.170832644,0,0,58.064516129,0,35.483870968,0,0,99.058940069,0,6.451612903,66.03929338,396.235760277,165.098233449,16.509823345,0
2018,BOND,16758,1175.6,4.3,1.099957925,2.524493599,0.661176895,0.823465769,0.006010699,0.018032097,0.240427962,0.546973613,0.276492156,0.396706137,1.484642664,4.628238264,46.312436136,45.326681493,52.004568131,0,5.9672992,52.212389381,2.654867257,17.699115044,0,0.194690265,77.574889605,0,7.96460177,53.705692803,841.389187254,179.018976011,11.934598401,5.9672992
2018,BOONE,53195,1005.7,5.6,10.667539267,11.690351533,1.09012715,1.245325355,0.044876589,0.050486163,0.792819746,0.637621541,0.387060583,0.373971578,1.336948392,1.454749439,47.290575916,46.467838444,49.880329095,0,3.759751856,1.176470588,3.137254902,61.568627451,0,0.121568627,120.312059404,65.795657487,21.960784314,41.35727042,597.800545164,169.188833537,5.639627785,1.879875928
2018,BROWN,6659,210.2,2.6,0.700898979,6.01858906,0.304738687,0.579003504,0.030473869,0,0.121895475,0.213317081,0.060947737,1.234191681,0.182843212,18.650007618,44.27853116,34.770684138,64.528416883,0,0,20.930232558,2.325581395,18.604651163,0,0.348837209,60.069079441,0,23.255813953,0,75.086349302,75.086349302,0,0
2018,BUREAU,32856,1327,4.9,4.557177099,4.872720653,0.646257471,0.734245578,0.027306654,0.018204436,0.661427835,0.364088716,0.263964319,0.206316939,0.515792348,0.482417549,47.917109136,48.866773871,49.018477502,0,0,4.651162791,2.325581395,32.558139535,0,0.209302326,97.394691989,51.740930119,39.534883721,39.566593621,885.682980278,243.486729973,9.130752374,0
2018,CARROLL,14335,1360.3,4.4,1.844348191,2.012016208,0.691630571,0.796423082,0.020958502,0,0.335336035,0.237529691,0.216571189,0.237529691,0.398211541,0.670672069,48.644683527,48.484001677,49.853290485,0,6.975933031,51.5625,10.9375,14.0625,0,0.171875,132.54272759,90.687129404,6.25,27.903732124,753.400767353,348.796651552,0,0
2018,CASS,12298,1878.4,4.4,9.121182586,10.274528915,0.674139051,0.625406108,0.064977258,0.032488629,0.365497076,0.333008447,0.259909032,0.438596491,1.965562053,2.932098765,46.621182586,46.296296296,50.373619233,0,0,24,3,6.5,0,0.375,479.752805334,16.26280696,29,48.788420881,1032.688241991,284.599121808,16.26280696,0
2018,CHAMPAIGN,209625,2586,4.2,2.924475271,3.158852504,1.469145095,1.441038882,0.037157366,0.062881697,5.136291314,5.680789642,0.161968007,0.199125373,7.237588011,6.5468421,37.208814871,36.152211816,49.805638392,0,10.494931425,0.831946755,3.161397671,50.74875208,0,0.138103161,296.243291592,78.234943351,31.447587354,75.372689326,1691.115086464,354.442456768,75.372689326,4.770423375
2018,CHRISTIAN,32716,932.3,5.1,0.624751171,1.029001929,0.508375953,0.59718862,0.024500046,0.018375034,0.358313172,0.263375494,0.14393777,0.125562735,0.290938046,1.365877561,49.049091967,47.821027164,50.852907849,0,0,30.994152047,0.584795322,15.789473684,0,0.298245614,73.358601296,9.169825162,22.807017544,48.905734197,586.868810368,204.792761951,9.169825162,0
2018,CLARK,15625,691.2,5.1,0.608974359,0.967948718,0.467948718,0.596153846,0.019230769,0.012820513,0.294871795,0.121794872,0.141025641,0.108974359,0.224358974,0.237179487,49.064102564,49.256410256,49.596153846,0,0,26.582278481,0,24.050632911,0,0.367088608,102.4,19.2,12.658227848,38.4,339.2,192,0,0
2018,CLAY,13133,1218.3,5.1,0.746268657,0.8744158,0.467360169,0.542740841,0,0,0.542740841,0.30152269,0.150761345,0.105532941,0.263832353,0.278908488,48.884366049,48.982360923,49.592944369,0,7.614406457,40.186915888,0.934579439,6.542056075,0,0.289719626,68.529658113,0,23.364485981,60.915251656,906.114368385,167.516942054,0,7.614406457
2018,CLINTON,37417,903.3,3.5,1.159243441,1.973631854,0.620739051,0.610128127,0.02652731,0.037138234,0.3766878,0.190996631,0.164469321,0.201607555,0.554420776,3.156749874,48.290314879,46.348515797,51.908639945,2.672581981,18.70807387,19.186046512,9.88372093,21.511627907,2.672581981,0.296511628,69.487131518,21.380655852,19.76744186,53.451639629,628.056765641,109.57586124,2.672581981,0
2018,COLES,51489,1231.3,4.6,1.247319444,1.361427532,0.877451848,0.800723996,0.025575951,0.106238565,0.57054044,0.462334494,0.1436188,0.114108088,1.990989396,1.989022015,45.698321824,47.947038108,48.444785457,0,13.595136825,64.139941691,1.166180758,17.49271137,0,0.113702624,223.348676416,67.975684127,5.83090379,21.36378644,555.458447435,339.878420634,9.710812018,0
2018,COOK,5190144,3135,4.1,12.532386175,12.948901384,1.006620314,0.986801909,0.035653795,0.037877323,4.058558071,3.719789016,0.353715033,0.37784515,13.006887138,10.867408101,33.427153342,32.985889295,48.552676355,0.019267288,10.943819671,0.464668453,0.380944407,57.673308774,0.30827661,0.092263898,343.497213179,49.960078179,32.254688547,254.617212933,1903.241990974,343.054065552,217.373544934,12.292529841
2018,CRAWFORD,18761,815.5,5.2,0.738183749,1.486988848,0.568242167,0.568242167,0.015932023,0.031864047,0.377057886,0.223048327,0.19118428,0.19118428,0.382368561,4.77960701,47.153478492,46.043547531,52.421667552,0,0,33.333333333,3.80952381,19.047619048,0,0.219047619,154.575982091,5.330206279,21.904761905,15.990618837,458.397739993,175.896807206,5.330206279,0
2018,CUMBERLAND,10839,682.7,3.9,0.564605702,0.490559052,0.47204739,0.536838208,0.064790818,0.018511662,0.39800074,0.222139948,0.101814143,0.083302481,0.231395779,0.277674935,49.148463532,48.954091077,49.777860052,0,0,25.925925926,0,11.111111111,0,0.296296296,36.903773411,9.225943353,33.333333333,46.129716764,405.941507519,175.292923701,9.225943353,0
2018,DEKALB,104217,1820.2,4.3,5.661769638,5.769101764,1.071404613,0.952572617,0.040249547,0.042166192,1.37806783,1.299485381,0.222330832,0.233830703,4.401575482,3.665583762,44.278335202,43.299887876,49.586483819,0,9.59536352,2.822580645,2.419354839,42.338709677,0.959536352,0.264112903,179.43329783,67.167544642,26.008064516,51.81496301,1286.738248079,190.947734055,33.583772321,0.959536352
2018,DOUGLAS,19628,871.2,4,3.31997122,3.875012848,0.585877274,0.621852194,0,0,0.354609929,0.34433138,0.15417823,0.215849522,0.256963717,0.390584849,48.519888992,49.172576832,49.475794018,0,5.094762584,16.826923077,4.807692308,12.980769231,0,0.4375,198.695740778,20.379050336,21.634615385,30.568575504,427.960057061,168.127165274,20.379050336,0
2018,DUPAGE,927781,1255.1,3.2,7.06586271,7.328360189,1.01644977,1.024214691,0.025128148,0.028039994,6.402393321,6.109375388,0.195740725,0.193475956,2.794508906,2.442822678,40.29756904,40.415337014,49.150442115,0,3.556873874,1.195219124,1.743027888,38.047808765,0.107784057,0.31623506,48.287257445,25.868173631,27.390438247,54.754300853,978.032531384,124.706153715,18.538857769,1.401192738
2018,EDGAR,17091,1679.2,4.6,0.679723502,0.570276498,0.420506912,0.455069124,0.005760369,0.023041475,0.195852535,0.144009217,0.115207373,0.138248848,0.305299539,0.34562212,48.381336406,49.919354839,49.038018433,0,5.851032707,47.76119403,8.955223881,13.432835821,0,0.298507463,327.657831607,87.765490609,0,93.616523316,462.231583875,696.272892165,5.851032707,0
2018,EDWARDS,6424,435.9,4.4,0.657585721,0.861124158,0.641928918,0.532331298,0,0,0.250508846,0.140911226,0.297479255,0.187881635,0.266165649,0.281822452,48.677000157,49.24064506,49.303272272,0,0,28.571428571,2.380952381,9.523809524,0,0.380952381,31.133250311,0,21.428571429,15.566625156,311.332503113,77.833125778,0,0
2018,EFFINGHAM,33971,1610.2,3.7,1.073695913,1.167315175,0.459319505,0.441765893,0.023404816,0.002925602,0.327667418,0.336444223,0.125800884,0.137503291,0.231122553,0.342295427,49.044790966,48.942394898,49.890289927,0,5.887374525,38.998211091,6.082289803,13.595706619,0,0.209302326,111.860115981,41.211621677,20.393559928,85.366930617,1139.206970651,206.058108387,20.605810839,0
2018,FAYETTE,21641,1344.7,5.1,0.575627106,1.272931486,0.510108574,0.683264695,0.014039686,0.00935979,0.210595283,0.154436541,0.140396855,0.154436541,0.210595283,4.310183452,48.132721827,46.134406589,52.779857731,0,0,33.854166667,10.9375,20.833333333,0,0.291666667,106.279746777,36.966868444,5.208333333,78.554595444,882.583984104,231.042927776,9.241717111,0
2018,FORD,13112,1006.7,4.6,1.650015138,1.816530427,0.756887678,0.666061157,0.030275507,0.007568877,0.333030578,0.204359673,0.166515289,0.21192855,0.317892825,0.756887678,48.138056312,49.038752649,49.356645474,0,15.253203173,0,2.272727273,15.909090909,0,0.363636364,205.918242831,53.386211104,45.454545455,15.253203173,434.716290421,274.557657108,0,7.626601586
2018,FRANKLIN,38732,1840.9,6.1,0.855407675,0.863160615,0.677090063,0.708101822,0.010337253,0.00775294,0.23258819,0.155058793,0.230003876,0.165396046,0.268768575,0.335960718,48.649696343,49.246672697,49.334539346,0,5.163688939,27.659574468,3.90070922,23.404255319,0,0.390070922,87.782711969,0,6.028368794,121.346690075,1141.175255603,477.641226892,7.745533409,0
2018,FULTON,34685,1017.7,6.1,0.654608096,2.45765145,0.502440425,0.531151306,0,0.011484353,0.172265289,0.166523112,0.15503876,0.519666954,0.301464255,3.674992822,47.616996842,46.830318691,52.038472581,0,5.766181346,16.541353383,3.383458647,17.669172932,0,0.515037594,103.791264235,43.246360098,10.902255639,69.194176157,521.83941185,271.010523281,2.883090673,0
2018,GALLATIN,4991,1482.7,5.6,0.654112983,1.0703667,1.0703667,0.634291378,0,0,0.138751239,0.099108028,0.198216056,0.237859267,0.198216056,0.475718533,48.007928642,49.514370664,48.880079286,0,0,37.5,25,0,0,0.375,180.324584252,0,0,20.036064917,861.550791425,420.757363254,0,0
2018,GREENE,13018,1175.3,4.8,0.5510907,0.742441638,0.413318025,0.420972063,0.007654038,0.007654038,0.1224646,0.145426713,0.145426713,0.137772675,0.237275163,1.109835438,48.970531956,48.687332568,50.386528894,0,7.681671532,17.482517483,6.993006993,50.34965035,0,0.160839161,322.630204332,61.453372254,9.090909091,38.408357659,506.990321094,230.450145952,7.681671532,0
2018,GRUNDY,50363,843.9,4.8,4.884939085,5.289074608,0.659172503,0.665057972,0.058854688,0.023541875,0.484570263,0.400211877,0.172640417,0.17460224,0.855354796,0.916171306,48.298118612,47.919486787,49.849920546,0,0,0.884955752,11.504424779,58.407079646,1.985584655,0.053097345,47.65403173,17.870261899,23.89380531,41.697277763,633.401505073,91.336894148,11.913507932,0
2018,HANCOCK,17794,871.1,4.6,0.762844963,0.830154813,0.572133722,0.493605564,0.044873233,0.044873233,0.196320395,0.196320395,0.201929549,0.173883778,0.291676015,0.308503478,48.95669733,49.001570563,49.691496522,0,0,74,0,14,0,0.04,44.958974935,11.239743734,8,16.859615601,584.46667416,213.555130943,0,0
2018,HARDIN,3991,701.6,7.6,1.284356537,0.950423838,0.770613922,0.539429746,0.077061392,0.051374261,0.231184177,0.231184177,0.436681223,0.282558438,0.256871307,0.256871307,49.576162343,47.77806319,50.449524788,0,0,38.095238095,2.380952381,28.571428571,0,0.19047619,200.451014783,25.056376848,11.904761905,50.112753696,350.789275871,75.169130544,0,0
2018,HENDERSON,6691,44.8,4.9,1.164700612,0.86605943,0.627146484,0.552486188,0.029864118,0.044796177,0.373301478,0.089592355,0.134388532,0.16425265,0.194116769,0.194116769,48.45453188,49.678960729,48.96222189,0,0,,,,0,,14.945449111,0,,0,0,29.890898221,0,0
2018,HENRY,48954,1474.9,4.9,2.808290367,3.124172084,0.776457641,0.754040229,0.014265626,0.016303573,0.271046893,0.199718763,0.165073672,0.150808046,0.802950947,1.14532597,48.285067966,48.142411706,49.827793515,0,12.256403971,21.224489796,2.040816327,14.285714286,0,0.297959184,89.880295788,14.299137966,32.653061224,67.410221841,1131.674633329,159.333251624,0,0
2018,IROQUOIS,27504,1367.1,4.3,3.438364139,3.714888662,0.720419153,0.720419153,0.021830883,0.010915442,0.338378693,0.229224276,0.167370106,0.19283947,0.422063746,0.70222675,47.922427594,49.243196041,49.086741377,0,3.635834788,19.379844961,17.054263566,30.23255814,0,0.19379845,54.537521815,18.179173938,13.953488372,54.537521815,890.779522978,334.496800465,10.907504363,0
2018,JACKSON,57739,2791.9,4.5,2.263959922,2.262214387,1.483705423,1.41039292,0.041892859,0.045383931,1.759500079,1.818848295,0.274049119,0.258339297,8.333187872,6.98563424,40.468501807,38.417497251,49.690167397,0,17.319316233,24.708624709,4.195804196,26.573426573,0,0.319347319,219.955316164,79.668854674,12.587412587,114.30748714,1789.08536691,519.579487002,51.9579487,0
2018,JASPER,9516,420.3,4.9,0.987115544,0.727348296,0.374064838,0.342892768,0.02078138,0,0.238985869,0.08312552,0.093516209,0.114297589,0.103906899,0.197423109,49.501246883,49.262261014,49.906483791,0,0,60,4,4,0,0.28,42.034468264,21.017234132,4,52.54308533,136.612021858,168.137873056,0,0
2018,JEFFERSON,37930,3474.8,5.2,1.092606343,1.744987801,1.071390686,0.946748701,0.0185637,0.0185637,0.599342315,0.548955129,0.175029172,0.180333086,3.444892331,5.468335632,45.165482126,43.277288639,51.413493158,0,23.727919852,43.112244898,4.336734694,23.979591837,0,0.24744898,619.562351701,81.729501714,3.826530612,97.548114949,1924.59794358,664.381755866,60.6380174,2.636435539
2018,JERSEY,21701,1179.7,4.8,0.802936453,0.688231246,0.679054829,0.591878871,0.009176417,0.022941042,0.766230787,0.160587291,0.155999082,0.21564579,0.371644873,0.422115164,47.864189034,49.295710025,48.722183987,0,0,15.857605178,6.148867314,35.275080906,0,0.284789644,101.37781669,50.688908345,14.239482201,92.161651537,612.87498272,322.565780379,0,0
2018,JO DAVIESS,21354,1147.3,4.3,1.434531902,1.668932539,0.482865313,0.595377619,0.018752051,0.032816089,0.318784867,0.210960574,0.145328395,0.18752051,0.290656791,0.393793071,49.200693826,48.699076461,50.044536121,0,9.365926758,14.893617021,2.127659574,13.191489362,0,0.408510638,65.561487309,28.097780275,28.936170213,42.146670413,800.786737848,187.318535169,14.048890138,0
2018,JOHNSON,12885,1071,7.4,0.982049424,2.197536827,0.643966836,0.539322225,0.008049585,0.024148756,0.169041294,0.128793367,0.112694196,0.273685905,0.249537149,6.850197215,47.291314497,44.208323271,54.608387668,0,7.760962359,17.647058824,0,23.529411765,0,0.411764706,294.916569655,15.521924719,17.647058824,62.087698875,450.135816841,240.589833139,0,0
2018,KANE,535014,1178.1,4.8,15.648746058,16.450105121,0.985132903,0.962794714,0.038106322,0.04186064,2.242453822,2.060181709,0.471166842,0.541935726,3.045126896,2.964033639,44.137820994,43.420746358,49.797266857,0.186910997,3.551308938,0.701480904,0.701480904,44.19329696,0,0.229929852,115.13717398,33.270157416,31.410756041,48.596859148,817.174877667,127.286388767,31.961780439,1.12146598
2018,KANKAKEE,108593,2189.8,5.4,5.01396051,5.606031668,0.994970578,1.015888607,0.021827508,0.023646467,0.546597182,0.517493838,0.218275081,0.213727684,7.73330423,7.327676371,41.088465071,41.252171382,49.232854038,0,17.496523717,2.419354839,2.688172043,53.76344086,0.920869669,0.209677419,202.591327249,58.935658836,20.161290323,102.216533294,1436.556684132,313.095687567,53.41044082,5.525218016
2018,KENDALL,127288,998.5,3.6,9.490514184,9.853034443,1.005347761,1.062505383,0.036800113,0.032885207,1.736652129,1.495493944,0.270128487,0.259949733,3.881237423,3.799024406,43.936202698,43.493818364,49.576015722,0,7.856200113,0,1.052631579,25.263157895,0,0.336842105,46.351580667,30.639180441,40,20.426120294,787.191251336,92.703161335,12.569920181,0.785620011
2018,KNOX,50102,2484.9,5.2,2.5811357,3.30745528,1.346592501,1.34459162,0.022009684,0.014006163,0.582256193,0.430189283,0.162071311,0.25811357,2.799231662,5.37036296,44.401536676,44.567609748,50.520228901,0,0,29.921259843,3.149606299,19.947506562,11.975569838,0.225721785,267.454393038,63.8697058,24.409448819,103.788271925,1608.718214842,407.169374476,29.938924594,3.991856613
2018,LAKE,700334,1332.9,4.4,10.728043832,11.343692779,1.078779337,1.101221149,0.045884215,0.049457752,4.245933672,3.999931388,0.412386165,0.440259753,3.832689858,3.641577102,41.751204639,40.417989471,49.966337282,0,2.998569254,0.902335456,1.804670913,31.687898089,0,0.421443737,67.96756976,25.702022178,23.460721868,48.691053126,995.382203349,147.643838511,41.551602521,2.998569254
2018,LASALLE,109062,1359.8,5.7,4.701398877,5.295944448,0.67516192,0.715470094,0.020154087,0.014657518,0.60370652,0.344451671,0.1786385,0.21070182,0.791505968,2.05938127,47.752361235,47.323628835,50.40720417,0,21.088921898,1.92926045,0.482315113,42.765273312,0,0.239549839,59.599127102,47.679301682,30.868167203,42.177843795,976.508774825,202.637032147,9.169096477,0.916909648
2018,LAWRENCE,15991,137.6,5.7,0.733573642,3.13665971,0.524884589,0.550180231,0.012647821,0.025295643,0.164421678,0.347815089,0.202365143,0.252956428,0.417378107,9.656611649,45.664959211,42.730664643,55.947638019,0,0,25,0,0,0,0.5,31.267588018,0,25,6.253517604,75.042211244,25.014070415,0,0
2018,LEE,34038,1257.4,4.3,2.603802193,3.880919058,0.766853277,0.746442734,0.020410544,0.029157919,0.437368789,0.381968743,0.142873805,0.224515979,0.743526942,4.811056683,47.594471659,44.809890366,53.079076277,0,2.937892943,4.814814815,0.740740741,31.481481481,0,0.207407407,120.45361067,73.44732358,42.222222222,29.378929432,807.920559375,223.279863682,0,0
2018,LIVINGSTON,37323,1082.4,4.3,2.032816263,2.629221034,0.669205354,0.92120737,0.005600045,0.008400067,0.456403651,0.459203674,0.126001008,0.145601165,1.640813127,2.539620317,46.945175561,46.959175673,50.142801142,0,5.358626048,5.11627907,8.837209302,53.488372093,0,0.162790698,182.193285642,16.075878145,16.279069767,50.906947459,661.790316963,150.041529352,16.075878145,0
2018,LOGAN,28973,1259.8,4.6,1.182899834,2.282789153,0.733259546,0.854316547,0.006917543,0.013835086,0.415052573,0.377006087,0.131433315,0.242114001,2.901909242,5.361095739,44.770337576,45.008992806,50.802434975,0,6.902978635,0,3.797468354,53.164556962,0,0.291139241,179.477444517,24.160425223,13.924050633,58.6753184,776.585096469,207.089359058,6.902978635,0
2018,MCDONOUGH,30440,1333.8,4.9,1.367395945,1.434098186,0.880469584,0.847118463,0.01667556,0,1.257337247,1.207310566,0.22678762,0.163420491,2.971584845,2.611392743,44.917289221,45.704375667,48.942769477,0,3.285151117,10.344827586,1.915708812,19.157088123,0,0.237547893,144.546649146,95.269382392,44.827586207,29.566360053,877.135348226,170.827858081,9.855453351,3.285151117
2018,MCHENRY,307778,927.6,3.6,6.491138715,6.920983225,0.818488829,0.800646227,0.022059945,0.027574931,1.595453056,1.348251912,0.241361747,0.262448459,0.784101268,0.928464141,47.160917564,46.773570889,49.764964266,0,1.299638051,2.196193265,1.171303075,36.603221083,0,0.266471449,66.281540591,34.440408346,33.382137628,28.592037118,702.454366459,87.075749404,7.148009279,0.324909513
2018,MCLEAN,171896,1728.4,4.1,2.512035265,2.557856273,1.20816658,1.209326605,0.022620498,0.029580651,2.512615278,2.714459718,0.146743228,0.147903254,4.245113392,3.983527638,41.668696711,43.268951917,48.595789107,0,2.908735514,3.463855422,0.753012048,53.313253012,0,0.143072289,187.904314237,73.300134965,28.162650602,73.881882068,1136.733839065,212.919439661,34.323079071,6.399218132
